customer_id,sales_ノートPC,購買回数_ノートPC,sales_周辺機器,購買回数_周辺機器,sales_デスクトップ,購買回数_デスクトップ,sales_タブレット,購買回数_タブレット,group
C-001898,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001899,279900.0,1.0,0.0,0.0,0.0,0.0,124342.0,1.0,2
C-001900,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-001901,0.0,0.0,1230.0,1.0,1108800.0,1.0,0.0,0.0,3
C-001902,0.0,2.0,2831.0,1.0,0.0,0.0,0.0,0.0,3
C-001903,1783800.0,3.0,0.0,0.0,899400.0,1.0,0.0,0.0,0
C-001904,521400.0,1.0,15124.0,1.0,0.0,0.0,0.0,0.0,3
C-001905,203400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001906,545400.0,1.0,0.0,0.0,2719200.0,1.0,0.0,0.0,0
C-001907,0.0,0.0,0.0,0.0,2303300.0,2.0,0.0,0.0,0
C-001908,579800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001909,136800.0,1.0,0.0,0.0,174900.0,1.0,0.0,0.0,0
C-001910,0.0,0.0,0.0,0.0,224800.0,1.0,0.0,0.0,0
C-001911,199800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001912,136800.0,1.0,0.0,0.0,116800.0,1.0,0.0,0.0,0
C-001913,272280.0,2.0,0.0,0.0,819200.0,2.0,124342.0,1.0,2
C-001915,4476900.0,2.0,0.0,0.0,1518400.0,1.0,0.0,0.0,0
C-001916,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-001917,699600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001918,363600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001919,559800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001920,0.0,0.0,65200.0,1.0,389600.0,1.0,0.0,0.0,3
C-001921,1184880.0,1.0,0.0,0.0,7202300.0,3.0,0.0,0.0,1
C-001922,2954200.0,4.0,0.0,0.0,2067800.0,3.0,1865130.0,2.0,2
C-001923,815820.0,2.0,2537.0,1.0,0.0,1.0,0.0,0.0,3
C-001924,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001925,575400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001926,0.0,0.0,0.0,0.0,2060100.0,1.0,0.0,0.0,0
C-001927,1300300.0,3.0,0.0,0.0,349800.0,1.0,0.0,0.0,0
C-001928,3188500.0,3.0,6892.0,2.0,1267900.0,3.0,0.0,0.0,1
C-001929,459600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001930,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001931,159800.0,1.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-001932,308600.0,2.0,5662.0,1.0,216900.0,1.0,0.0,0.0,3
C-001933,67800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001934,84800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001935,0.0,0.0,0.0,0.0,364800.0,1.0,0.0,0.0,0
C-001936,0.0,0.0,1230.0,1.0,0.0,0.0,0.0,0.0,3
C-001937,0.0,0.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-001938,269800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001939,399600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001940,98740.0,2.0,0.0,0.0,357800.0,1.0,0.0,0.0,0
C-001941,0.0,0.0,0.0,0.0,71800.0,1.0,0.0,0.0,0
C-001942,0.0,0.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-001943,519200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001944,795200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001945,2158400.0,1.0,0.0,0.0,704400.0,1.0,0.0,0.0,0
C-001946,0.0,0.0,0.0,0.0,719000.0,2.0,0.0,0.0,0
C-001947,231400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001949,1918000.0,1.0,0.0,0.0,1834000.0,2.0,0.0,0.0,0
C-001950,1035000.0,2.0,0.0,0.0,869600.0,1.0,0.0,0.0,0
C-001951,0.0,0.0,0.0,0.0,2890800.0,2.0,0.0,0.0,0
C-001952,619600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001953,169800.0,1.0,0.0,0.0,224800.0,1.0,0.0,1.0,2
C-001954,0.0,0.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-001955,0.0,0.0,0.0,0.0,2142800.0,1.0,0.0,0.0,0
C-001956,279900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001957,339600.0,1.0,0.0,0.0,2918400.0,1.0,14970.0,1.0,2
C-001958,234600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001960,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001961,129800.0,1.0,48900.0,1.0,0.0,0.0,0.0,0.0,3
C-001962,67800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-001963,699600.0,1.0,0.0,0.0,216800.0,1.0,0.0,0.0,0
C-001964,67800.0,1.0,0.0,0.0,508600.0,3.0,0.0,0.0,0
C-001965,0.0,0.0,0.0,0.0,224800.0,1.0,0.0,0.0,0
C-001966,349800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001967,542400.0,1.0,0.0,0.0,1293600.0,1.0,0.0,0.0,0
C-001968,289900.0,1.0,114100.0,1.0,309600.0,1.0,0.0,0.0,3
C-001969,0.0,0.0,7562.0,1.0,0.0,0.0,0.0,0.0,3
C-001970,5677120.0,7.0,0.0,0.0,758400.0,1.0,0.0,0.0,1
C-001971,3948500.0,5.0,0.0,0.0,867600.0,1.0,0.0,0.0,1
C-001972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001973,2500200.0,10.0,3781.0,1.0,319800.0,1.0,0.0,0.0,1
C-001974,296220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001975,229900.0,1.0,0.0,0.0,216800.0,1.0,0.0,0.0,0
C-001976,0.0,0.0,0.0,0.0,1099800.0,1.0,14970.0,1.0,2
C-001977,1898600.0,2.0,48900.0,1.0,0.0,0.0,0.0,0.0,3
C-001978,491600.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C-001979,222800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001980,0.0,0.0,7562.0,1.0,228900.0,1.0,0.0,0.0,3
C-001981,668400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001982,809400.0,1.0,0.0,0.0,916500.0,2.0,0.0,0.0,0
C-001984,173800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001985,229900.0,1.0,0.0,0.0,867600.0,1.0,0.0,0.0,0
C-001986,309800.0,1.0,0.0,0.0,224800.0,1.0,124342.0,1.0,2
C-001987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-001990,0.0,0.0,0.0,0.0,2758920.0,2.0,0.0,0.0,0
C-001991,791500.0,3.0,3781.0,1.0,0.0,0.0,124342.0,1.0,2
C-001992,907400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001993,197480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001994,0.0,0.0,8493.0,1.0,0.0,0.0,0.0,0.0,3
C-001995,521300.0,2.0,0.0,0.0,581600.0,3.0,0.0,0.0,1
C-001996,0.0,0.0,0.0,0.0,596200.0,3.0,45342.0,1.0,2
C-001997,0.0,0.0,0.0,0.0,799600.0,1.0,0.0,0.0,0
C-001998,369800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-001999,191800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002000,181800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002001,1369000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002002,169800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002003,136800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002004,199800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002005,219800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002006,0.0,0.0,0.0,0.0,94800.0,1.0,0.0,0.0,0
C-002007,0.0,0.0,10148.0,1.0,0.0,0.0,0.0,0.0,3
C-002008,1643000.0,2.0,0.0,0.0,0.0,0.0,136026.0,1.0,2
C-002009,870800.0,4.0,0.0,0.0,399700.0,2.0,90684.0,1.0,2
C-002010,526140.0,4.0,0.0,0.0,729600.0,1.0,124342.0,1.0,2
C-002011,0.0,0.0,0.0,0.0,867200.0,1.0,0.0,0.0,0
C-002012,639200.0,1.0,97800.0,1.0,4845000.0,3.0,89820.0,1.0,1
C-002013,67800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002014,0.0,0.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-002015,1760900.0,2.0,0.0,0.0,433800.0,1.0,0.0,0.0,0
C-002016,0.0,0.0,0.0,0.0,1099800.0,1.0,0.0,0.0,0
C-002017,1654800.0,2.0,0.0,0.0,894500.0,1.0,0.0,0.0,0
C-002018,229900.0,1.0,0.0,0.0,216900.0,1.0,0.0,0.0,0
C-002019,2015300.0,3.0,22440.0,2.0,2246000.0,2.0,0.0,0.0,3
C-002020,0.0,0.0,0.0,0.0,319800.0,1.0,0.0,0.0,0
C-002021,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002022,159800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002023,0.0,0.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-002024,731400.0,2.0,0.0,0.0,449600.0,1.0,0.0,0.0,0
C-002025,0.0,0.0,0.0,0.0,357800.0,1.0,0.0,0.0,0
C-002026,459800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002027,474700.0,3.0,16300.0,1.0,363700.0,2.0,0.0,0.0,1
C-002028,0.0,0.0,5662.0,1.0,174900.0,1.0,0.0,0.0,3
C-002029,0.0,1.0,0.0,0.0,369600.0,1.0,0.0,0.0,0
C-002030,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002031,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002032,909000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002033,159800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002034,609500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002035,459800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002036,637500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002037,289900.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
C-002038,477380.0,5.0,0.0,0.0,0.0,0.0,90684.0,1.0,2
C-002040,0.0,0.0,0.0,0.0,1359600.0,1.0,0.0,0.0,0
C-002041,0.0,0.0,0.0,0.0,224800.0,2.0,0.0,0.0,0
C-002042,191800.0,1.0,0.0,0.0,0.0,1.0,497368.0,1.0,2
C-002043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
C-002044,1069200.0,2.0,18905.0,1.0,0.0,0.0,0.0,0.0,3
C-002045,349800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002046,159800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002047,197480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002048,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002049,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002050,1858800.0,1.0,0.0,0.0,915600.0,1.0,0.0,0.0,0
C-002051,0.0,0.0,0.0,0.0,1168800.0,1.0,0.0,0.0,0
C-002052,0.0,0.0,39960.0,1.0,0.0,0.0,0.0,0.0,3
C-002053,0.0,0.0,0.0,0.0,256400.0,1.0,0.0,0.0,0
C-002054,579800.0,1.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-002055,2709680.0,5.0,6150.0,1.0,1136800.0,2.0,1119078.0,1.0,1
C-002056,0.0,0.0,0.0,0.0,340600.0,2.0,0.0,0.0,0
C-002057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C-002058,299600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002059,4027300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002060,1950200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002061,222800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002062,635000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002063,679200.0,1.0,0.0,0.0,0.0,0.0,621710.0,1.0,2
C-002064,599400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002065,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002066,0.0,0.0,0.0,0.0,584400.0,1.0,0.0,0.0,0
C-002067,169800.0,2.0,3781.0,1.0,0.0,0.0,0.0,0.0,3
C-002068,269800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002069,296220.0,1.0,0.0,0.0,311600.0,1.0,0.0,0.0,0
C-002070,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002071,697400.0,2.0,0.0,1.0,819600.0,2.0,45342.0,1.0,2
C-002072,1668400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002073,383600.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-002074,0.0,0.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-002075,347600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002076,579800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002077,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002078,1888500.0,2.0,0.0,0.0,2303600.0,2.0,0.0,0.0,0
C-002079,1048600.0,1.0,0.0,0.0,4439100.0,4.0,0.0,0.0,1
C-002080,135600.0,2.0,0.0,0.0,234800.0,1.0,0.0,0.0,0
C-002081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002082,0.0,0.0,0.0,0.0,0.0,0.0,14970.0,1.0,2
C-002083,1239200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002084,3061900.0,5.0,68433.0,2.0,769200.0,2.0,621710.0,1.0,1
C-002085,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002086,0.0,0.0,11343.0,1.0,0.0,0.0,0.0,0.0,3
C-002087,319600.0,1.0,11343.0,1.0,0.0,0.0,0.0,0.0,3
C-002088,231400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002089,1141400.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-002090,74800.0,1.0,0.0,0.0,194800.0,1.0,0.0,0.0,0
C-002091,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002092,149800.0,1.0,0.0,0.0,481200.0,2.0,0.0,0.0,0
C-002093,699600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002094,4901180.0,6.0,0.0,0.0,2683500.0,1.0,0.0,0.0,1
C-002095,0.0,0.0,0.0,0.0,0.0,0.0,45342.0,1.0,2
C-002096,1648000.0,2.0,0.0,0.0,720800.0,3.0,0.0,0.0,1
C-002097,0.0,0.0,4920.0,1.0,2188800.0,1.0,0.0,0.0,3
C-002098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002099,1794460.0,2.0,19980.0,1.0,0.0,0.0,0.0,0.0,3
C-002100,347600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002101,169800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002102,2308800.0,2.0,0.0,0.0,568800.0,1.0,0.0,0.0,0
C-002103,349800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002104,74800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002105,201600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002106,0.0,0.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-002107,0.0,0.0,16300.0,1.0,89940.0,1.0,0.0,0.0,3
C-002108,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-002109,479400.0,1.0,11324.0,1.0,5275200.0,3.0,0.0,0.0,1
C-002110,0.0,0.0,0.0,0.0,94800.0,1.0,0.0,0.0,0
C-002111,199800.0,1.0,0.0,0.0,399800.0,1.0,0.0,0.0,0
C-002112,399600.0,1.0,0.0,0.0,739200.0,1.0,0.0,0.0,0
C-002113,468400.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002114,191800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002115,1454400.0,1.0,0.0,0.0,5499000.0,1.0,0.0,0.0,0
C-002117,575400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002118,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-002119,411700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002120,219800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002121,169800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002123,0.0,0.0,0.0,0.0,116800.0,1.0,0.0,0.0,0
C-002124,2545200.0,1.0,0.0,0.0,449600.0,1.0,0.0,0.0,0
C-002125,394960.0,1.0,99900.0,1.0,8697200.0,3.0,2486840.0,1.0,1
C-002126,1159600.0,1.0,0.0,0.0,1663200.0,1.0,0.0,0.0,0
C-002127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002128,173800.0,1.0,52580.0,2.0,2442400.0,2.0,248684.0,1.0,3
C-002129,354200.0,3.0,0.0,0.0,224800.0,1.0,0.0,0.0,0
C-002130,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002131,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002132,0.0,0.0,0.0,0.0,309600.0,1.0,0.0,0.0,0
C-002133,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002134,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002135,3994400.0,4.0,2460.0,1.0,339600.0,1.0,0.0,0.0,1
C-002136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002137,679000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002138,183540.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002139,304600.0,3.0,0.0,0.0,349800.0,1.0,0.0,0.0,0
C-002140,0.0,0.0,15124.0,1.0,0.0,0.0,0.0,0.0,3
C-002141,219800.0,1.0,0.0,0.0,234800.0,1.0,0.0,0.0,0
C-002142,279900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002143,659400.0,1.0,16300.0,1.0,0.0,0.0,0.0,0.0,3
C-002144,74800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002145,1018800.0,2.0,0.0,0.0,3698000.0,3.0,0.0,0.0,1
C-002146,2508000.0,2.0,0.0,0.0,2600600.0,3.0,0.0,0.0,1
C-002147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002148,219800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002149,0.0,0.0,0.0,0.0,216800.0,1.0,373026.0,1.0,2
C-002150,1188600.0,1.0,0.0,0.0,3150900.0,2.0,0.0,0.0,0
C-002151,0.0,0.0,0.0,0.0,1034000.0,2.0,0.0,0.0,0
C-002152,269800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002153,0.0,0.0,0.0,0.0,2314100.0,2.0,0.0,0.0,0
C-002154,1039200.0,1.0,0.0,0.0,2982400.0,3.0,0.0,0.0,0
C-002155,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002156,529600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002157,2800400.0,4.0,48900.0,1.0,4844500.0,3.0,44910.0,1.0,1
C-002158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002159,889600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002160,0.0,0.0,0.0,0.0,309600.0,2.0,0.0,0.0,0
C-002161,1413000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002162,229900.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-002163,349800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002164,279900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002165,197480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002166,0.0,0.0,48900.0,1.0,0.0,0.0,0.0,0.0,3
C-002167,3717300.0,3.0,0.0,0.0,6870600.0,2.0,621710.0,1.0,1
C-002168,406800.0,1.0,105160.0,2.0,0.0,0.0,0.0,0.0,3
C-002169,1476600.0,2.0,0.0,0.0,539640.0,1.0,0.0,0.0,0
C-002170,327400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002171,0.0,0.0,7611.0,1.0,1094400.0,1.0,0.0,0.0,3
C-002172,0.0,0.0,0.0,0.0,256400.0,1.0,45342.0,1.0,2
C-002173,0.0,0.0,0.0,0.0,154800.0,1.0,0.0,0.0,0
C-002174,509400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002175,319600.0,1.0,0.0,0.0,536700.0,1.0,0.0,0.0,0
C-002176,0.0,1.0,3781.0,1.0,0.0,0.0,0.0,0.0,3
C-002177,0.0,0.0,0.0,0.0,1084000.0,1.0,248684.0,1.0,2
C-002178,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002179,369800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002180,960420.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002181,259800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002182,822300.0,4.0,16300.0,1.0,0.0,1.0,0.0,0.0,3
C-002183,0.0,0.0,0.0,0.0,389600.0,1.0,0.0,0.0,0
C-002184,290540.0,2.0,5662.0,1.0,0.0,0.0,0.0,0.0,3
C-002185,5604300.0,5.0,0.0,0.0,2839400.0,5.0,272052.0,1.0,1
C-002186,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002187,231400.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C-002188,0.0,0.0,0.0,0.0,774000.0,1.0,373026.0,1.0,2
C-002189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002190,1318400.0,2.0,0.0,0.0,1144500.0,1.0,0.0,0.0,0
C-002191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-002192,0.0,0.0,0.0,0.0,184800.0,1.0,0.0,0.0,0
C-002193,424000.0,1.0,0.0,0.0,357800.0,1.0,0.0,0.0,0
C-002194,67800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002195,545400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002196,3900620.0,8.0,0.0,0.0,6616200.0,7.0,0.0,0.0,1
C-002197,363600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002198,1625600.0,3.0,0.0,0.0,1380000.0,2.0,589446.0,1.0,2
C-002199,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002200,1739400.0,1.0,10148.0,1.0,0.0,0.0,0.0,0.0,3
C-002201,1288600.0,3.0,0.0,0.0,3454200.0,2.0,0.0,0.0,1
C-002202,809500.0,2.0,11324.0,1.0,2478400.0,2.0,0.0,0.0,3
C-002203,414600.0,2.0,16300.0,1.0,116800.0,1.0,0.0,0.0,3
C-002204,224400.0,1.0,0.0,0.0,2060100.0,1.0,0.0,0.0,0
C-002205,619600.0,1.0,0.0,0.0,939200.0,1.0,0.0,0.0,0
C-002206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
C-002207,1109500.0,2.0,0.0,0.0,848000.0,2.0,0.0,0.0,0
C-002208,1764800.0,3.0,0.0,0.0,573200.0,2.0,0.0,0.0,0
C-002209,0.0,0.0,0.0,0.0,0.0,0.0,124342.0,1.0,2
C-002210,3847800.0,1.0,25479.0,1.0,0.0,0.0,0.0,0.0,3
C-002211,401600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002212,0.0,0.0,0.0,1.0,0.0,0.0,124342.0,1.0,2
C-002213,229800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002214,2288600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002215,0.0,0.0,0.0,0.0,512800.0,1.0,0.0,0.0,0
C-002216,0.0,0.0,0.0,0.0,1928800.0,3.0,124342.0,1.0,2
C-002217,1598700.0,2.0,0.0,0.0,894500.0,1.0,0.0,0.0,0
C-002218,512700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002219,318540.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002220,0.0,0.0,0.0,0.0,1743200.0,2.0,0.0,0.0,0
C-002221,74800.0,2.0,0.0,0.0,374400.0,2.0,0.0,0.0,0
C-002222,136800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002223,723600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002224,919200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002225,7868600.0,2.0,0.0,0.0,10655000.0,4.0,0.0,0.0,1
C-002226,347600.0,1.0,0.0,0.0,1180000.0,2.0,0.0,0.0,0
C-002227,2174700.0,4.0,130400.0,1.0,1279200.0,1.0,0.0,0.0,3
C-002228,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002229,229900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
C-002231,289900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002232,98740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002233,0.0,0.0,59940.0,1.0,0.0,0.0,0.0,1.0,3
C-002234,2458000.0,2.0,11343.0,1.0,0.0,0.0,0.0,0.0,3
C-002235,579800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002236,1608800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002237,0.0,0.0,0.0,0.0,134800.0,1.0,0.0,0.0,0
C-002238,197480.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002239,181800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002240,219800.0,2.0,0.0,0.0,467400.0,1.0,14970.0,1.0,2
C-002241,269800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002242,869700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
C-002244,1854080.0,3.0,5074.0,1.0,0.0,0.0,0.0,0.0,3
